Submitted On,Round,Winner,Winners Score,Opponent,Opponents Score
7/12/2022 8:09,22,David Eldar,520,David Whitley,492
7/12/2022 8:11,22,Sammy Okosagah,534,Rasheed Balogun,314
7/12/2022 8:14,22,Dave Wiegand,527,Austin Shin,394
7/12/2022 8:15,22,Joel Wapnick,408,Winter,383
7/12/2022 8:16,22,John O'Laughlin,485,Thomas Reinke,436
7/12/2022 8:19,22,Will Anderson,509,Evan Berofsky,353
7/12/2022 8:19,22,David Webb,436,Peter Armstrong,386
7/12/2022 8:21,22,Charles Reinke,415,Zbigniew Wieckowski,341
7/12/2022 8:23,22,Jason Keller,505,Mark Kenas,400
7/12/2022 8:23,22,Chris Lipe,518,Brian Bowman,472
7/12/2022 8:23,22,Jesse Day,484,Conrad Bassett-Bouchard,415
7/12/2022 8:23,22,Fidelis Olotu,478,Femi Awowade,402
7/12/2022 8:25,22,Moiz Ullah Baig,448,Puneet Sharma,349
7/12/2022 8:27,22,Mohammad Sulaiman,399,Sandy Nang,395
7/12/2022 8:27,22,James Curley,360,Mark Francillon,298
7/12/2022 8:28,22,Marlon Prudencio,403,Ben Schoenbrun,397
7/12/2022 8:30,22,Wolfram Poh,373,David Brown,323
7/12/2022 9:10,23,Sammy Okosagah,490,James Curley,373
7/12/2022 9:10,23,Will Anderson,445,David Webb,412
7/12/2022 9:14,23,Rasheed Balogun,476,Waseem Khatri,399
7/12/2022 9:15,23,Charles Reinke,549,Fidelis Olotu,368
7/12/2022 9:18,23,Joel Wapnick,490,Femi Awowade,430
7/12/2022 9:18,23,John O'Laughlin,498,Marlon Prudencio,451
7/12/2022 9:19,23,Conrad Bassett-Bouchard,485,Peter Armstrong,358
7/12/2022 9:21,23,Evan Berofsky,457,Ben Schoenbrun,455
7/12/2022 9:22,23,Winter,407,Sandy Nang,378
7/12/2022 9:23,23,Austin Shin,463,Thomas Reinke,394
7/12/2022 9:23,23,Chris Lipe,474,David Eldar,423
7/12/2022 9:24,23,Puneet Sharma,467,Moiz Ullah Baig,372
7/12/2022 9:24,23,Brian Bowman,463,Joshua Castellano,444
7/12/2022 9:25,23,Jason Keller,463,Mohammad Sulaiman,410
7/12/2022 9:26,23,Wolfram Poh,454,David Whitley,403
7/12/2022 9:29,23,Zbigniew Wieckowski,50,Bye,0
7/12/2022 9:30,23,Mark Francillon,467,Mark Kenas,339
7/12/2022 9:30,23,Dave Wiegand,412,Jesse Day,332
7/12/2022 9:44,24,Mark Kenas,50,Bye,0
7/12/2022 10:07,24,Rasheed Balogun,482,Winter,398
7/12/2022 10:11,24,Femi Awowade,426,Fidelis Olotu,379
7/12/2022 10:14,24,Jason Keller,508,David Eldar,375
7/12/2022 10:16,24,Mark Francillon,531,Zbigniew Wieckowski,403
7/12/2022 10:19,24,Thomas Reinke,508,Austin Shin,459
7/12/2022 10:19,24,Dave Wiegand,505,Marlon Prudencio,444
7/12/2022 10:20,24,Joel Wapnick,480,Sandy Nang,413
7/12/2022 10:21,24,Moiz Ullah Baig,447,Conrad Bassett-Bouchard,383
7/12/2022 10:21,24,James Curley,410,Joshua Castellano,401
7/12/2022 10:22,24,Brian Bowman,427,John O'Laughlin,321
7/12/2022 10:23,24,Will Anderson,511,David Webb,420
7/12/2022 10:23,24,Chris Lipe,564,Waseem Khatri,502
7/12/2022 10:25,24,Jesse Day,605,Ben Schoenbrun,413
7/12/2022 10:29,24,Sammy Okosagah,464,David Whitley,458
7/12/2022 10:29,24,Peter Armstrong,482,Evan Berofsky,445
7/12/2022 10:32,24,Puneet Sharma,517,Wolfram Poh,428
7/12/2022 10:33,24,Charles Reinke,483,Mohammad Sulaiman,421
7/12/2022 12:32,25,Mohammad Sulaiman,50,Bye,0
7/12/2022 12:37,25,John O'Laughlin,515,Conrad Bassett-Bouchard,431
7/12/2022 12:39,25,Chris Lipe,517,Austin Shin,398
7/12/2022 12:41,25,Sammy Okosagah,432,David Webb,369
7/12/2022 12:41,25,Rasheed Balogun,539,Puneet Sharma,367
7/12/2022 12:42,25,Fidelis Olotu,427,Zbigniew Wieckowski,273
7/12/2022 12:44,25,Moiz Ullah Baig,497,Ben Schoenbrun,311
7/12/2022 12:45,25,Winter,503,Mark Francillon,350
7/12/2022 12:46,25,Thomas Reinke,516,Evan Berofsky,314
7/12/2022 12:46,25,Jason Keller,517,David Whitley,380
7/12/2022 12:47,25,James Curley,423,Sandy Nang,366
7/12/2022 12:48,25,Charles Reinke,570,Mark Kenas,361
7/12/2022 12:53,25,David Eldar,490,Brian Bowman,407
7/12/2022 12:53,25,Will Anderson,485,Dave Wiegand,441
7/12/2022 12:54,25,Joshua Castellano,482,Joel Wapnick,431
7/12/2022 12:55,25,Waseem Khatri,460,Femi Awowade,455
7/12/2022 12:59,25,Jesse Day,474,Peter Armstrong,415
7/12/2022 13:00,25,Marlon Prudencio,577,Wolfram Poh,274
7/12/2022 13:25,26,Fidelis Olotu,50,Bye,0
7/12/2022 13:33,26,James Curley,441,Mohammad Sulaiman,419
7/12/2022 13:35,26,Thomas Reinke,541,Chris Lipe,377
7/12/2022 13:37,26,David Webb,515,John O'Laughlin,355
7/12/2022 13:37,26,Charles Reinke,520,Sandy Nang,324
7/12/2022 13:37,26,Mark Francillon,427,Zbigniew Wieckowski,357
7/12/2022 13:40,26,David Eldar,462,Sammy Okosagah,439
7/12/2022 13:43,26,David Whitley,457,Winter,430
7/12/2022 13:44,26,Conrad Bassett-Bouchard,553,Brian Bowman,545
7/12/2022 13:46,26,Jason Keller,594,Joel Wapnick,420
7/12/2022 13:47,26,Rasheed Balogun,448,Wolfram Poh,359
7/12/2022 13:50,26,Femi Awowade,501,Puneet Sharma,455
7/12/2022 13:51,26,Austin Shin,473,Marlon Prudencio,437
7/12/2022 13:51,26,Jesse Day,578,Will Anderson,452
7/12/2022 13:52,26,Joshua Castellano,435,Moiz Ullah Baig,312
7/12/2022 13:52,26,Ben Schoenbrun,436,Peter Armstrong,427
7/12/2022 13:55,26,Evan Berofsky,391,Dave Wiegand,379
7/12/2022 14:00,26,Mark Kenas,443,Waseem Khatri,442
7/12/2022 14:25,27,Charles Reinke,452,Winter,429
7/12/2022 14:26,27,Waseem Khatri,50,Bye,0
7/12/2022 14:27,27,Sandy Nang,453,David Whitley,406
7/12/2022 14:30,27,Mark Francillon,440,Fidelis Olotu,381
7/12/2022 14:34,27,Ben Schoenbrun,487,Joshua Castellano,348
7/12/2022 14:38,27,Will Anderson,506,Chris Lipe,421
7/12/2022 14:41,27,David Webb,413,Jason Keller,373
7/12/2022 14:41,27,David Eldar,529,John O'Laughlin,376
7/12/2022 14:45,27,Rasheed Balogun,445,Conrad Bassett-Bouchard,418
7/12/2022 14:45,27,Moiz Ullah Baig,475,Austin Shin,399
7/12/2022 14:49,27,Wolfram Poh,420,James Curley,325
7/12/2022 14:50,27,Sammy Okosagah,475,Marlon Prudencio,328
7/12/2022 14:50,27,Thomas Reinke,446,Peter Armstrong,432
7/12/2022 14:52,27,Puneet Sharma,467,Zbigniew Wieckowski,358
7/12/2022 14:53,27,Brian Bowman,523,Evan Berofsky,443
7/12/2022 14:55,27,Femi Awowade,508,Mark Kenas,395
7/12/2022 14:56,27,Mohammad Sulaiman,443,Joel Wapnick,400
7/12/2022 15:03,27,Jesse Day,448,Dave Wiegand,411
7/12/2022 15:18,28,Mark Francillon,50,Bye,0
7/12/2022 15:27,28,Ben Schoenbrun,457,Jason Keller,441
7/12/2022 15:37,28,Sandy Nang,455,Winter,418
7/12/2022 15:38,28,David Eldar,498,Thomas Reinke,492
7/12/2022 15:40,28,Chris Lipe,425,David Webb,375
7/12/2022 15:40,28,Mark Kenas,530,Charles Reinke,408
7/12/2022 15:42,28,Marlon Prudencio,575,Sammy Okosagah,289
7/12/2022 15:43,28,James Curley,406,Conrad Bassett-Bouchard,373
7/12/2022 15:43,28,David Whitley,434,Brian Bowman,360
7/12/2022 15:43,28,Waseem Khatri,481,Zbigniew Wieckowski,293
7/12/2022 15:44,28,Rasheed Balogun,446,John O'Laughlin,344
7/12/2022 15:53,28,Femi Awowade,494,Mohammad Sulaiman,458
7/12/2022 15:57,28,Fidelis Olotu,451,Joel Wapnick,406
7/12/2022 15:58,28,Puneet Sharma,453,Wolfram Poh,400
7/12/2022 15:58,28,Peter Armstrong,437,Moiz Ullah Baig,418
7/12/2022 15:59,28,Will Anderson,553,Dave Wiegand,382
7/12/2022 16:01,28,Jesse Day,520,Evan Berofsky,405
7/12/2022 16:11,28,Joshua Castellano,428,Austin Shin,352
7/13/2022 7:47,29,Zbigniew Wieckowski,50,Bye,0
7/13/2022 8:07,29,Austin Shin,528,Joshua Castellano,435
7/13/2022 8:11,29,David Eldar,689,Will Anderson,389
7/13/2022 8:11,29,Waseem Khatri,507,Fidelis Olotu,346
7/13/2022 8:12,29,Conrad Bassett-Bouchard,435,David Whitley,274
7/13/2022 8:12,29,Puneet Sharma,473,John O'Laughlin,404
7/13/2022 8:12,29,Joel Wapnick,468,Winter,377
7/13/2022 8:13,29,Sammy Okosagah,487,Chris Lipe,423
7/13/2022 8:14,29,Thomas Reinke,535,Evan Berofsky,320
7/13/2022 8:15,29,Ben Schoenbrun,550,Marlon Prudencio,275
7/13/2022 8:16,29,Rasheed Balogun,470,David Webb,376
7/13/2022 8:19,29,Charles Reinke,626,Moiz Ullah Baig,371
7/13/2022 8:21,29,Mark Kenas,517,Sandy Nang,432
7/13/2022 8:21,29,Brian Bowman,444,Jason Keller,406
7/13/2022 8:28,29,Dave Wiegand,490,Jesse Day,337
7/13/2022 8:30,29,Wolfram Poh,407,Mark Francillon,323
7/13/2022 8:32,29,Peter Armstrong,450,James Curley,385
7/13/2022 8:36,29,Mohammad Sulaiman,440,Femi Awowade,316
7/13/2022 9:01,30,Dave Wiegand,50,Bye,0
7/13/2022 9:14,30,Ben Schoenbrun,522,Sammy Okosagah,351
7/13/2022 9:31,30,Brian Bowman,440,Conrad Bassett-Bouchard,320
7/13/2022 9:33,30,Waseem Khatri,486,John O'Laughlin,393
7/13/2022 9:33,30,Femi Awowade,474,Sandy Nang,374
7/13/2022 9:34,30,David Eldar,491,Will Anderson,412
7/13/2022 9:34,30,Marlon Prudencio,514,Charles Reinke,503
7/13/2022 9:34,30,Rasheed Balogun,440,Evan Berofsky,425
7/13/2022 9:35,30,David Whitley,512,Joel Wapnick,431
7/13/2022 9:36,30,Fidelis Olotu,407,Mark Francillon,252
7/13/2022 9:39,30,Austin Shin,497,Peter Armstrong,426
7/13/2022 9:40,30,Moiz Ullah Baig,500,James Curley,363
7/13/2022 9:41,30,Chris Lipe,415,David Webb,356
7/13/2022 9:44,30,Jesse Day,492,Thomas Reinke,385
7/13/2022 9:44,30,Winter,404,Zbigniew Wieckowski,365
7/13/2022 9:48,30,Mohammad Sulaiman,400,Mark Kenas,382
7/13/2022 9:48,30,Jason Keller,420,Puneet Sharma,379
7/13/2022 9:51,30,Wolfram Poh,406,Joshua Castellano,371
7/13/2022 10:09,31,Dave Wiegand,50,Bye,0
7/13/2022 10:39,31,Sandy Nang,451,Zbigniew Wieckowski,361
7/13/2022 10:40,31,Moiz Ullah Baig,417,Conrad Bassett-Bouchard,370
7/13/2022 10:41,31,John O'Laughlin,561,Mark Francillon,363
7/13/2022 10:44,31,Joel Wapnick,475,Winter,436
7/13/2022 10:46,31,Ben Schoenbrun,474,Thomas Reinke,389
7/13/2022 10:46,31,Waseem Khatri,471,Charles Reinke,441
7/13/2022 10:46,31,Chris Lipe,490,Austin Shin,413
7/13/2022 10:46,31,Brian Bowman,532,Evan Berofsky,517
7/13/2022 10:48,31,Wolfram Poh,424,David Webb,366
7/13/2022 10:49,31,Will Anderson,535,Rasheed Balogun,375
7/13/2022 10:50,31,Fidelis Olotu,508,Mohammad Sulaiman,354
7/13/2022 10:51,31,Peter Armstrong,420,Jason Keller,400
7/13/2022 10:52,31,Sammy Okosagah,399,Marlon Prudencio,382
7/13/2022 10:52,31,Mark Kenas,430,Femi Awowade,409
7/13/2022 10:53,31,Puneet Sharma,441,James Curley,341
7/13/2022 11:01,31,Jesse Day,443,David Eldar,371
7/13/2022 11:03,31,David Whitley,436,Joshua Castellano,357
